"expose_id","expose_title","chapter_index","chapter_title","structure_level","text_content","text_length_chars","text_length_words","sentence_count_in_chapter","coherence_score","previous_sentence","sentence_position_in_chapter","variant_name","coherence_category","text_length_category","position_category","expose_level_avg_coherence","relative_coherence","has_previous_sentence"
"15_Exposé Bachelorarbeit_Version1_AnmAW","15 Exposé Bachelorarbeit Version1 AnmAW",5,"Literaturverzeichnis","sentence","Berkeley: Apress.",17,2,50,0.11855555325746536,"Kennzahlen,  Erfolgsfaktoren  und  Steuerungskonzepte  im  Online-Marketing.",31,"full_model","niedrig","sehr_kurz","mitte",0.3919779686973645,-0.27342241543989915,True
"15_Exposé Bachelorarbeit_Version1_AnmAW","15 Exposé Bachelorarbeit Version1 AnmAW",5,"Literaturverzeichnis","sentence","2.",2,1,50,0.09573917090892792,"Berkeley: Apress.",32,"full_model","niedrig","sehr_kurz","mitte",0.3919779686973645,-0.2962387977884366,True
"15_Exposé Bachelorarbeit_Version1_AnmAW","15 Exposé Bachelorarbeit Version1 AnmAW",5,"Literaturverzeichnis","sentence","Suchmaschinen – Content – Soziale Medien.",41,6,50,0.15336763858795166,"2.",33,"full_model","niedrig","sehr_kurz","mitte",0.3919779686973645,-0.23861033010941285,True
"15_Exposé Bachelorarbeit_Version1_AnmAW","15 Exposé Bachelorarbeit Version1 AnmAW",5,"Literaturverzeichnis","sentence","Usability, User Experience und Accessibility im Web gestalten.",62,8,50,0.5362479090690613,"Suchmaschinen – Content – Soziale Medien.",34,"full_model","hoch","sehr_kurz","mitte",0.3919779686973645,0.14426994037169677,True
"15_Exposé Bachelorarbeit_Version1_AnmAW","15 Exposé Bachelorarbeit Version1 AnmAW",5,"Literaturverzeichnis","sentence","Wies- baden: Springer Gabler.",29,4,50,0.22103451192378998,"Usability, User Experience und Accessibility im Web gestalten.",35,"full_model","niedrig","sehr_kurz","ende",0.3919779686973645,-0.17094345677357453,True
"15_Exposé Bachelorarbeit_Version1_AnmAW","15 Exposé Bachelorarbeit Version1 AnmAW",5,"Literaturverzeichnis","sentence","S. 1-2.",7,2,50,0.20777970552444458,"Wies- baden: Springer Gabler.",36,"full_model","niedrig","sehr_kurz","ende",0.3919779686973645,-0.18419826317291993,True
"15_Exposé Bachelorarbeit_Version1_AnmAW","15 Exposé Bachelorarbeit Version1 AnmAW",5,"Literaturverzeichnis","sentence","7.",2,1,50,0.09455221891403198,"S. 1-2.",37,"full_model","niedrig","sehr_kurz","ende",0.3919779686973645,-0.2974257497833325,True
"15_Exposé Bachelorarbeit_Version1_AnmAW","15 Exposé Bachelorarbeit Version1 AnmAW",5,"Literaturverzeichnis","sentence","Einführung in das Content Management System.",44,6,50,0.13582588732242584,"7.",38,"full_model","niedrig","sehr_kurz","ende",0.3919779686973645,-0.25615208137493867,True
"15_Exposé Bachelorarbeit_Version1_AnmAW","15 Exposé Bachelorarbeit Version1 AnmAW",5,"Literaturverzeichnis","sentence","Sens, Bastian (2018): Suchmaschinenoptimierung.",47,4,50,0.47949475049972534,"Einführung in das Content Management System.",39,"full_model","mittel","sehr_kurz","ende",0.3919779686973645,0.08751678180236083,True
"15_Exposé Bachelorarbeit_Version1_AnmAW","15 Exposé Bachelorarbeit Version1 AnmAW",5,"Literaturverzeichnis","sentence","Wiesbaden: Springer
Gabler.",27,3,50,0.6042888164520264,"Sens, Bastian (2018): Suchmaschinenoptimierung.",40,"full_model","hoch","sehr_kurz","ende",0.3919779686973645,0.21231084775466186,True
"15_Exposé Bachelorarbeit_Version1_AnmAW","15 Exposé Bachelorarbeit Version1 AnmAW",5,"Literaturverzeichnis","sentence","Shenoy, Aravind / Prabhu, Anirudh (Hrsg.)",41,6,50,0.5734157562255859,"Wiesbaden: Springer
Gabler.",41,"full_model","hoch","sehr_kurz","ende",0.3919779686973645,0.18143778752822143,True
"15_Exposé Bachelorarbeit_Version1_AnmAW","15 Exposé Bachelorarbeit Version1 AnmAW",5,"Literaturverzeichnis","sentence","Auf- lage.",10,2,50,0.6900129914283752,"Shenoy, Aravind / Prabhu, Anirudh (Hrsg.)",42,"full_model","hoch","sehr_kurz","ende",0.3919779686973645,0.29803502273101073,True
"15_Exposé Bachelorarbeit_Version1_AnmAW","15 Exposé Bachelorarbeit Version1 AnmAW",5,"Literaturverzeichnis","sentence","Wiesbaden: Springer Gabler.",27,3,50,0.0927392989397049,"Auf- lage.",43,"full_model","niedrig","sehr_kurz","ende",0.3919779686973645,-0.2992386697576596,True
"15_Exposé Bachelorarbeit_Version1_AnmAW","15 Exposé Bachelorarbeit Version1 AnmAW",5,"Literaturverzeichnis","sentence","Erfolgreich durch systematisches Vorgehen, integriertes Arbeiten und klare ROI-Orientierung.",92,9,50,0.125494584441185,"Wiesbaden: Springer Gabler.",44,"full_model","niedrig","sehr_kurz","ende",0.3919779686973645,-0.2664833842561795,True
"15_Exposé Bachelorarbeit_Version1_AnmAW","15 Exposé Bachelorarbeit Version1 AnmAW",5,"Literaturverzeichnis","sentence","Berlin, Heidelberg: Springer Vieweg.",36,4,50,0.18258972465991974,"Erfolgreich durch systematisches Vorgehen, integriertes Arbeiten und klare ROI-Orientierung.",45,"full_model","niedrig","sehr_kurz","ende",0.3919779686973645,-0.20938824403744477,True
"15_Exposé Bachelorarbeit_Version1_AnmAW","15 Exposé Bachelorarbeit Version1 AnmAW",5,"Literaturverzeichnis","sentence","Mobile Marketing in Sozialen Netzwerken.",40,5,50,0.35624930262565613,"Berlin, Heidelberg: Springer Vieweg.",46,"full_model","mittel","sehr_kurz","ende",0.3919779686973645,-0.03572866607170838,True
"15_Exposé Bachelorarbeit_Version1_AnmAW","15 Exposé Bachelorarbeit Version1 AnmAW",5,"Literaturverzeichnis","sentence","Der Weg zum perfekten Content für mehr Reichweite, Awareness, Leads und Social-Engagement.",90,12,50,0.355914831161499,"Mobile Marketing in Sozialen Netzwerken.",47,"full_model","mittel","kurz","ende",0.3919779686973645,-0.036063137535865486,True
"15_Exposé Bachelorarbeit_Version1_AnmAW","15 Exposé Bachelorarbeit Version1 AnmAW",5,"Literaturverzeichnis","sentence","Alpar, Andre / Koczy, Markus / Metzen, Maik (Hrsg.)",51,9,50,0.20431558787822723,"Der Weg zum perfekten Content für mehr Reichweite, Awareness, Leads und Social-Engagement.",48,"full_model","niedrig","sehr_kurz","ende",0.3919779686973645,-0.18766238081913728,True
"15_Exposé Bachelorarbeit_Version1_AnmAW","15 Exposé Bachelorarbeit Version1 AnmAW",5,"Literaturverzeichnis","sentence","(2016): Introducing SEO.",24,3,50,0.855811595916748,"Alpar, Andre / Koczy, Markus / Metzen, Maik (Hrsg.)",49,"full_model","sehr_hoch","sehr_kurz","ende",0.3919779686973645,0.46383362721938354,True
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",0,"Forschungsfrage","chapter","Aus dem thematischen Kontext ergeben sich folgenden Fragen:
[Hauptfrage:]{.underline}
Wie gut und in welcher Form könne unterschiedliche Unternehmensbrachen
auf Ausnahmesituationen wie die Covid 19 Epidemie in Zukunft reagieren? Teilfrage:
Welche Chancen ergeben sich für die einzelnen Brachen, und besteht die Mögliche einen langfristigen Vorteil aus einer extremen Situation zu ziehen? Aus dem thematischen Kontext ergeben sich folgenden Fragen:
Hauptfrage:
Wie gut und in welcher Form könne unterschiedliche Unternehmensbrachen auf Ausnahmesituationen wie die Covid 19 Epidemie in Zukunft reagieren? [Teilfrage:]{.underline}
Welche Chancen ergeben sich für die einzelnen Brachen, und besteht die
Mögliche einen langfristigen Vorteil aus einer extremen Situation zu
ziehen?",775,100,4,0.2779664099216461,"",-1,"full_model","mittel","lang","kapitel",0.3822685182094574,-0.10430210828781128,False
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",0,"Forschungsfrage","sentence","Aus dem thematischen Kontext ergeben sich folgenden Fragen:
[Hauptfrage:]{.underline}
Wie gut und in welcher Form könne unterschiedliche Unternehmensbrachen
auf Ausnahmesituationen wie die Covid 19 Epidemie in Zukunft reagieren?",228,28,4,0.23840868473052979,"",0,"full_model","niedrig","mittel","erster_satz",0.2913248556710425,-0.05291617094051271,False
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",0,"Forschungsfrage","sentence","Teilfrage:
Welche Chancen ergeben sich für die einzelnen Brachen, und besteht die Mögliche einen langfristigen Vorteil aus einer extremen Situation zu ziehen?",158,22,4,0.32066190242767334,"Aus dem thematischen Kontext ergeben sich folgenden Fragen:
[Hauptfrage:]{.underline}
Wie gut und in welcher Form könne unterschiedliche Unternehmensbrachen
auf Ausnahmesituationen wie die Covid 19 Epidemie in Zukunft reagieren?",1,"full_model","mittel","kurz","anfang",0.2913248556710425,0.029337046756630847,True
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",0,"Forschungsfrage","sentence","Aus dem thematischen Kontext ergeben sich folgenden Fragen:
Hauptfrage:
Wie gut und in welcher Form könne unterschiedliche Unternehmensbrachen auf Ausnahmesituationen wie die Covid 19 Epidemie in Zukunft reagieren?",214,28,4,0.2822692096233368,"Teilfrage:
Welche Chancen ergeben sich für die einzelnen Brachen, und besteht die Mögliche einen langfristigen Vorteil aus einer extremen Situation zu ziehen?",2,"full_model","mittel","mittel","mitte",0.2913248556710425,-0.009055646047705701,True
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",0,"Forschungsfrage","sentence","[Teilfrage:]{.underline}
Welche Chancen ergeben sich für die einzelnen Brachen, und besteht die
Mögliche einen langfristigen Vorteil aus einer extremen Situation zu
ziehen?",172,22,4,0.3281097710132599,"Aus dem thematischen Kontext ergeben sich folgenden Fragen:
Hauptfrage:
Wie gut und in welcher Form könne unterschiedliche Unternehmensbrachen auf Ausnahmesituationen wie die Covid 19 Epidemie in Zukunft reagieren?",3,"full_model","mittel","kurz","ende",0.2913248556710425,0.036784915342217395,True
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",1,"Ziel der Arbeit","chapter","Es soll erarbeitet werden was für Branchen in welchen unterschiedlichen, oder gleichen Aspekten betroffen sind, und was für Branchen wie sehr unter Situationen wie die Jetzige zu leiden haben. Könnte es Unterschiede bei anderen Krisenszenarien geben, und welche könnten das sein. Es soll erarbeitet werden was für
Branchen in welchen unterschiedlichen, oder gleichen Aspekten betroffen
sind, und was für Branchen wie sehr unter Situationen wie die Jetzige zu
leiden haben. Was sind die kurzen und langfristigen Folgen daraus. Was sind die Schlussfolgerungen und wie werden diese verarbeitet? Weiterhin soll untersucht werden, welche Auswirkungen solche Ereignisse auf die untersuchten Branchen und Industrien haben. Die Arbeit soll untersuchen, welche Auswirkungen ein unvorhergesehenes Ereignis auf bestimmten Branchen haben kann. Weiterhin soll untersucht
werden, welche Auswirkungen solche Ereignisse auf die untersuchten
Branchen und Industrien haben. Aufgezeigt werden soll auch, welche Methoden, die in der momentanen Lage genutzt werden, langfristig beibehalten werden können.",1083,148,9,0.22924113273620605,"",-1,"full_model","niedrig","lang","kapitel",0.3822685182094574,-0.15302738547325134,False
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",1,"Ziel der Arbeit","sentence","Es soll erarbeitet werden was für Branchen in welchen unterschiedlichen, oder gleichen Aspekten betroffen sind, und was für Branchen wie sehr unter Situationen wie die Jetzige zu leiden haben.",192,29,9,0.2121877372264862,"",0,"full_model","niedrig","mittel","erster_satz",0.2913248556710425,-0.07913711844455629,False
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",1,"Ziel der Arbeit","sentence","Könnte es Unterschiede bei anderen Krisenszenarien geben, und welche könnten das sein.",86,12,9,0.23147816956043243,"Es soll erarbeitet werden was für Branchen in welchen unterschiedlichen, oder gleichen Aspekten betroffen sind, und was für Branchen wie sehr unter Situationen wie die Jetzige zu leiden haben.",1,"full_model","niedrig","kurz","anfang",0.2913248556710425,-0.05984668611061006,True
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",1,"Ziel der Arbeit","sentence","Es soll erarbeitet werden was für
Branchen in welchen unterschiedlichen, oder gleichen Aspekten betroffen
sind, und was für Branchen wie sehr unter Situationen wie die Jetzige zu
leiden haben.",192,29,9,0.23509564995765686,"Könnte es Unterschiede bei anderen Krisenszenarien geben, und welche könnten das sein.",2,"full_model","niedrig","mittel","anfang",0.2913248556710425,-0.05622920571338563,True
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",1,"Ziel der Arbeit","sentence","Was sind die kurzen und langfristigen Folgen daraus.",52,8,9,0.2305014729499817,"Es soll erarbeitet werden was für
Branchen in welchen unterschiedlichen, oder gleichen Aspekten betroffen
sind, und was für Branchen wie sehr unter Situationen wie die Jetzige zu
leiden haben.",3,"full_model","niedrig","sehr_kurz","mitte",0.2913248556710425,-0.060823382721060804,True
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",1,"Ziel der Arbeit","sentence","Was sind die Schlussfolgerungen und wie werden diese verarbeitet?",65,9,9,0.3369757831096649,"Was sind die kurzen und langfristigen Folgen daraus.",4,"full_model","mittel","sehr_kurz","mitte",0.2913248556710425,0.045650927438622424,True
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",1,"Ziel der Arbeit","sentence","Weiterhin soll untersucht werden, welche Auswirkungen solche Ereignisse auf die untersuchten Branchen und Industrien haben.",123,15,9,0.1549203097820282,"Was sind die Schlussfolgerungen und wie werden diese verarbeitet?",5,"full_model","niedrig","kurz","mitte",0.2913248556710425,-0.1364045458890143,True
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",1,"Ziel der Arbeit","sentence","Die Arbeit soll untersuchen, welche Auswirkungen ein unvorhergesehenes Ereignis auf bestimmten Branchen haben kann.",115,14,9,0.18945258855819702,"Weiterhin soll untersucht werden, welche Auswirkungen solche Ereignisse auf die untersuchten Branchen und Industrien haben.",6,"full_model","niedrig","kurz","mitte",0.2913248556710425,-0.10187226711284547,True
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",1,"Ziel der Arbeit","sentence","Weiterhin soll untersucht
werden, welche Auswirkungen solche Ereignisse auf die untersuchten
Branchen und Industrien haben.",123,15,9,0.36561769247055054,"Die Arbeit soll untersuchen, welche Auswirkungen ein unvorhergesehenes Ereignis auf bestimmten Branchen haben kann.",7,"full_model","mittel","kurz","ende",0.2913248556710425,0.07429283679950804,True
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",1,"Ziel der Arbeit","sentence","Aufgezeigt werden soll auch, welche Methoden, die in der momentanen Lage genutzt werden, langfristig beibehalten werden können.",127,17,9,0.2401537299156189,"Weiterhin soll untersucht
werden, welche Auswirkungen solche Ereignisse auf die untersuchten
Branchen und Industrien haben.",8,"full_model","niedrig","kurz","ende",0.2913248556710425,-0.0511711257554236,True
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",2,"Methodisches Vorgehen","chapter","Es wird eine Bewertungskatalog erstellt, um die Ergebnisse der Umfrage einheitlich auswerten zu können. Es
wird eine Bewertungskatalog erstellt, um die Ergebnisse der Umfrage
einheitlich auswerten zu können. Danach wird eine Hypothese erstellt zu
der Anpassungsfähigkeit von Unternehmen. Es folgt die Auswertung der Ergebnisse und die Gegenüberstellung mit der
zu Beginn erstellten Hypothese. Es folgt die Auswertung der Ergebnisse und die Gegenüberstellung mit der zu Beginn erstellten Hypothese. Die Ergebnisse werden mithilfe der Software SAP Analytics Cloud aufbereitet und dargestellt. Der nächste Schritt ist das Durchführen der Umfrage mithilfe der Software SAP Qualtrics. Danach wird eine Hypothese erstellt zu der Anpassungsfähigkeit von Unternehmen. Um die Fragestellung beantworten zu können muss zuerst eine Analyse der Ist-Situation erstellt werden. Zum Schluss wird ein Fazit erstellt. Der nächste Punkt ist das Erstellen eines Fragenkatalogs zum Erheben einer empirischen Umfrage.",995,136,11,0.6684752106666565,"",-1,"full_model","hoch","lang","kapitel",0.3822685182094574,0.2862066924571991,False
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",2,"Methodisches Vorgehen","sentence","Es wird eine Bewertungskatalog erstellt, um die Ergebnisse der Umfrage einheitlich auswerten zu können.",103,14,11,0.15362882614135742,"",0,"full_model","niedrig","kurz","erster_satz",0.2913248556710425,-0.13769602952968507,False
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",2,"Methodisches Vorgehen","sentence","Es
wird eine Bewertungskatalog erstellt, um die Ergebnisse der Umfrage
einheitlich auswerten zu können.",103,14,11,0.1479734480381012,"Es wird eine Bewertungskatalog erstellt, um die Ergebnisse der Umfrage einheitlich auswerten zu können.",1,"full_model","niedrig","kurz","anfang",0.2913248556710425,-0.1433514076329413,True
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",2,"Methodisches Vorgehen","sentence","Danach wird eine Hypothese erstellt zu
der Anpassungsfähigkeit von Unternehmen.",79,10,11,0.2739117741584778,"Es
wird eine Bewertungskatalog erstellt, um die Ergebnisse der Umfrage
einheitlich auswerten zu können.",2,"full_model","mittel","sehr_kurz","anfang",0.2913248556710425,-0.01741308151256471,True
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",2,"Methodisches Vorgehen","sentence","Es folgt die Auswertung der Ergebnisse und die Gegenüberstellung mit der
zu Beginn erstellten Hypothese.",104,15,11,0.35004422068595886,"Danach wird eine Hypothese erstellt zu
der Anpassungsfähigkeit von Unternehmen.",3,"full_model","mittel","kurz","anfang",0.2913248556710425,0.05871936501491637,True
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",2,"Methodisches Vorgehen","sentence","Es folgt die Auswertung der Ergebnisse und die Gegenüberstellung mit der zu Beginn erstellten Hypothese.",104,15,11,0.12020264565944672,"Es folgt die Auswertung der Ergebnisse und die Gegenüberstellung mit der
zu Beginn erstellten Hypothese.",4,"full_model","niedrig","kurz","mitte",0.2913248556710425,-0.17112221001159578,True
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",2,"Methodisches Vorgehen","sentence","Die Ergebnisse werden mithilfe der Software SAP Analytics Cloud aufbereitet und dargestellt.",92,12,11,0.49038153886795044,"Es folgt die Auswertung der Ergebnisse und die Gegenüberstellung mit der zu Beginn erstellten Hypothese.",5,"full_model","mittel","kurz","mitte",0.2913248556710425,0.19905668319690795,True
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",2,"Methodisches Vorgehen","sentence","Der nächste Schritt ist das Durchführen der Umfrage mithilfe der Software SAP Qualtrics.",88,13,11,0.8024047613143921,"Die Ergebnisse werden mithilfe der Software SAP Analytics Cloud aufbereitet und dargestellt.",6,"full_model","sehr_hoch","kurz","mitte",0.2913248556710425,0.5110799056433496,True
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",2,"Methodisches Vorgehen","sentence","Danach wird eine Hypothese erstellt zu der Anpassungsfähigkeit von Unternehmen.",79,10,11,0.1696317046880722,"Der nächste Schritt ist das Durchführen der Umfrage mithilfe der Software SAP Qualtrics.",7,"full_model","niedrig","sehr_kurz","mitte",0.2913248556710425,-0.12169315098297029,True
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",2,"Methodisches Vorgehen","sentence","Um die Fragestellung beantworten zu können muss zuerst eine Analyse der Ist-Situation erstellt werden.",102,14,11,0.7549628615379333,"Danach wird eine Hypothese erstellt zu der Anpassungsfähigkeit von Unternehmen.",8,"full_model","sehr_hoch","kurz","ende",0.2913248556710425,0.46363800586689086,True
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",2,"Methodisches Vorgehen","sentence","Zum Schluss wird ein Fazit erstellt.",36,6,11,0.5730428099632263,"Um die Fragestellung beantworten zu können muss zuerst eine Analyse der Ist-Situation erstellt werden.",9,"full_model","hoch","sehr_kurz","ende",0.2913248556710425,0.2817179542921838,True
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",2,"Methodisches Vorgehen","sentence","Der nächste Punkt ist das Erstellen eines Fragenkatalogs zum Erheben einer empirischen Umfrage.",95,13,11,0.4612219035625458,"Zum Schluss wird ein Fazit erstellt.",10,"full_model","mittel","kurz","ende",0.2913248556710425,0.16989704789150328,True
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",3,"Motivation und Problemstellung","chapter","Ein Beispiel dafür ist die Finanzkrise im Jahr 2008. In der heutigen, einer sehr schnelllebigen Zeit, besteht immer wieder die Möglichkeit, dass noch nie dagewesene Situationen eintreten können, welche den gewohnten Arbeitsablauf grundlegend verändern. Was für Möglichkeiten bestehen, um eine Branche für die Zukunft sicherer aufzustellen? Es besteht eine Verantwortung gegenüber den Angestellten sowie den Kunden, diese jeweils keiner Gefahr der Infizierung mit dem Virus Covid 19 auszusetzen. Resultierend daraus müssen Unternehmen individuell reagieren, um deren weiter Existenz nicht zu gefährden. Welche Chancen ergeben sich aufgrund der neuen Umstände, und kann sich daraus ein langfristiger Geschäftszweig ergeben? Wie hoch kann die Remotearbeitsquote im Ernstfall ausgebaut werden? Ein weiteres Problem stellt die aus der Krise folgende Wirtschaftslage dar. Welche Branchen sind besonders Anfällig und welche können heute schon gut auf Ausnahmesituationen reagieren? Die Folgen einer solchen Kriese müssen nicht nur negativ sein, es können sich auch neue Chancen ergeben, neue Produkte an dem Markt zu bringen. Die Fragen die aufkommen sind, wie lange können Unternehmen im Fall eines starken Umsatzeinbruches überleben. Als Resultat der Krise und der unsicheren Zukunft investieren Unternehmen sowie Endverbraucher nicht mehr in gleichem Ausmaß, wie unter normalen Umständen. Daraus folgt ein Rückgang der Umsätze, und das wahrscheinliche Verfehlen der Unternehmensziele. Die Folgen daraus können eine geringere Effektivität der Arbeitsleistung sein sowie ein geringerer Umfang, aufgrund von weniger aktiven Arbeitern. Anfang März wurde Deutschland weit empfohlen, wenn möglich nicht mehr vor Ort, im Büro, in Fabriken oder bei Kunden zu arbeiten. Angestellte müssen wen möglich von Zuhause arbeiten oder in immer gleichen Kleingruppen schichtweiße am gewohnten Arbeitsplatz tätig sein. Transportunternehmen sind auch wiederum von der aktuellen Lage anders als andere Branchen betroffen. Die Auswirkungen der Umstellung der täglichen Arbeit, trifft einzelne Brachen unterschiedlich. Unternehmen, die in physischer Form Waren produzieren, sind unterschiedlich schwer betroffen im Vergleich zu Dienstleistern. Branchen haben unterschiedliche Möglichkeiten ihre tägliche Arbeit den neuen Umständen anzupassen, um keine zu großen Abweichungen von Ihren wirtschaftlichen Jahreszielen zu erfahren. Wie schnell kann die Umstellung auf Homeoffice für alle Mitarbeiter umgesetzt werden? Seit Februar des aktuellen Jahres 2020 befindet sich die Welt, aufgrund des Virus Covid 19 in einem Ausnahmezustand.",2603,352,22,0.17832577228546143,"",-1,"full_model","niedrig","lang","kapitel",0.3822685182094574,-0.20394274592399597,False
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",3,"Motivation und Problemstellung","sentence","Ein Beispiel dafür ist die Finanzkrise im Jahr 2008.",52,9,22,0.09998957067728043,"",0,"full_model","niedrig","sehr_kurz","erster_satz",0.2913248556710425,-0.19133528499376207,False
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",3,"Motivation und Problemstellung","sentence","In der heutigen, einer sehr schnelllebigen Zeit, besteht immer wieder die Möglichkeit, dass noch nie dagewesene Situationen eintreten können, welche den gewohnten Arbeitsablauf grundlegend verändern.",199,25,22,0.4879654347896576,"Ein Beispiel dafür ist die Finanzkrise im Jahr 2008.",1,"full_model","mittel","kurz","anfang",0.2913248556710425,0.1966405791186151,True
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",3,"Motivation und Problemstellung","sentence","Was für Möglichkeiten bestehen, um eine Branche für die Zukunft sicherer aufzustellen?",86,12,22,0.5242165327072144,"In der heutigen, einer sehr schnelllebigen Zeit, besteht immer wieder die Möglichkeit, dass noch nie dagewesene Situationen eintreten können, welche den gewohnten Arbeitsablauf grundlegend verändern.",2,"full_model","hoch","kurz","anfang",0.2913248556710425,0.23289167703617186,True
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",3,"Motivation und Problemstellung","sentence","Es besteht eine Verantwortung gegenüber den Angestellten sowie den Kunden, diese jeweils keiner Gefahr der Infizierung mit dem Virus Covid 19 auszusetzen.",154,22,22,0.09961412101984024,"Was für Möglichkeiten bestehen, um eine Branche für die Zukunft sicherer aufzustellen?",3,"full_model","niedrig","kurz","anfang",0.2913248556710425,-0.19171073465120225,True
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",3,"Motivation und Problemstellung","sentence","Resultierend daraus müssen Unternehmen individuell reagieren, um deren weiter Existenz nicht zu gefährden.",106,13,22,0.10052961856126785,"Es besteht eine Verantwortung gegenüber den Angestellten sowie den Kunden, diese jeweils keiner Gefahr der Infizierung mit dem Virus Covid 19 auszusetzen.",4,"full_model","niedrig","kurz","anfang",0.2913248556710425,-0.19079523710977464,True
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",3,"Motivation und Problemstellung","sentence","Welche Chancen ergeben sich aufgrund der neuen Umstände, und kann sich daraus ein langfristiger Geschäftszweig ergeben?",119,16,22,0.32297760248184204,"Resultierend daraus müssen Unternehmen individuell reagieren, um deren weiter Existenz nicht zu gefährden.",5,"full_model","mittel","kurz","anfang",0.2913248556710425,0.03165274681079955,True
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",3,"Motivation und Problemstellung","sentence","Wie hoch kann die Remotearbeitsquote im Ernstfall ausgebaut werden?",67,9,22,0.24591784179210663,"Welche Chancen ergeben sich aufgrund der neuen Umstände, und kann sich daraus ein langfristiger Geschäftszweig ergeben?",6,"full_model","niedrig","sehr_kurz","anfang",0.2913248556710425,-0.045407013878935865,True
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",3,"Motivation und Problemstellung","sentence","Ein weiteres Problem stellt die aus der Krise folgende Wirtschaftslage dar.",75,11,22,0.09718246012926102,"Wie hoch kann die Remotearbeitsquote im Ernstfall ausgebaut werden?",7,"full_model","niedrig","kurz","mitte",0.2913248556710425,-0.19414239554178148,True
"17_Exposé Bachelorthesis V02- AnmAW","17 Exposé Bachelorthesis V02- AnmAW",3,"Motivation und Problemstellung","sentence","Welche Branchen sind besonders Anfällig und welche können heute schon gut auf Ausnahmesituationen reagieren?",108,14,22,0.26599836349487305,"Ein weiteres Problem stellt die aus der Krise folgende Wirtschaftslage dar.",8,"full_model","mittel","kurz","mitte",0.2913248556710425,-0.025326492176169446,True
